Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),gnina score,gnina score (raw),MW,MW (raw),SlogP (RDKit),SlogP (RDKit) (raw),TPSA,TPSA (raw),Number of stereo centers,Number of stereo centers (raw),Number of HB acceptors (Lipinski),Number of HB acceptors (Lipinski) (raw),Number of HB donors (Lipinski),Number of HB donors (Lipinski) (raw),Number of rotatable bonds,Number of rotatable bonds (raw),Number of Heavy atoms,Number of Heavy atoms (raw),Molecular Volume (RDKit),Molecular Volume (RDKit) (raw),SA score,SA score (raw),herg inactive,herg inactive (raw),LogD,LogD (raw),Alerts,Alerts (raw),matching_patterns (Alerts),step
10.7511,14.5097,8.5330,0.0460853,CC(C)NC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N(C)C)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NC(C)C|CN(C)*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.6143466,0.6143,-5.9723700,-5.9724,0.9988049,426.9480,0.0000001,4.8178,1.0000000,66.3700,1.0000000,1.0000,1.0000000,4.0000,0.5000000,2.0000,0.9467598,5.0000,0.9789100,30.0000,0.9145209,388.2400,0.9063839,3.0281,1.0000000,0.1636,3.4397228,3.4397,1.0000000,1.0000,[],5
13.7640,18.1162,-18.1162,0.0000000,CC(C)c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)NC(N)=O)c23)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NC(N)=O|*C(C)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
19.7015,25.3263,-25.1762,0.0003001,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3cccc(OCc4ccncc4)c3)c12)c1ccc(C(F)(F)F)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NCc1cccc(OCc2ccncc2)c1|FC(F)(*)F,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)NCc3cccc(OCc4ccncc4)c3)c12,0.1911228,0.1911,-8.6308500,-8.6309,0.0000523,607.0320,0.0000000,7.5364,1.0000000,85.2500,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.7597469,8.0000,0.7930115,43.0000,0.1020582,506.6640,0.8852055,3.2258,0.0000000,0.7720,4.4230647,4.4231,1.0000000,1.0000,[],5
15.8960,22.4544,-20.5977,0.0037133,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3ccccc3)c12)c1ccc(Cn2cccn2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NCc1ccccc1|C(*)n1nccc1,O=C(NCc1ccc(Cn2cccn2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.2900798,0.2901,-8.9331400,-8.9331,0.2485355,512.0130,0.0000000,5.7884,1.0000000,80.9500,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.8490205,7.0000,0.9237530,37.0000,0.4680377,453.3360,0.9047924,3.0442,0.0000001,0.5700,3.6707046,3.6707,1.0000000,1.0000,[],5
13.6763,18.9643,-17.3584,0.0032119,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3ccccc3)c12)c1ccc(-c2nnn[nH]2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NCc1ccccc1|[nH]1nnnc1*,O=C(NCc1ccc(-c2nnn[nH]2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.3121453,0.3121,-7.0611700,-7.0612,0.5008748,499.9620,0.0000001,4.7237,0.9993715,117.5900,1.0000000,1.0000,0.9999999,6.0000,0.0532402,3.0000,0.9090909,6.0000,0.9362164,36.0000,0.7148149,426.0560,0.8857641,3.2210,0.0000000,0.8042,3.3929231,3.3929,1.0000000,1.0000,[],5
14.9060,20.3970,-10.0950,0.0206039,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3ccccc3)c12)c1ccc(-c2ccc(=O)[nH]n2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)NCc1ccccc1|n1[nH]c(=O)ccc1*,O=C(NCc1ccc(-c2ccc(=O)[nH]n2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.2795182,0.2795,-4.3068400,-4.3068,0.0836070,525.9960,0.0000000,5.2939,0.9999642,108.8800,1.0000000,1.0000,1.0000000,5.0000,0.0532402,3.0000,0.9090909,6.0000,0.9090909,38.0000,0.4653633,453.6160,0.8969120,3.1209,0.6953619,0.4964,3.7030909,3.7031,1.0000000,1.0000,[],5
28.9267,41.3004,-41.3004,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)Nc3ccc(N4CCNC4=O)cc3)c12)c1ccc(C#CC2(O)CCNC2=O)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)Nc1ccc(N2CCNC2=O)cc1|C(*)#CC1(O)C(=O)NCC1,O=C(NCc1ccc(C#CC2CCNC2=O)cc1)c1cccc2ccn(C(=O)Nc3ccc(N4CCNC4=O)cc3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C#C', '[OH]']",5
30.5395,38.2150,-37.7574,0.0009151,CCC(=O)NCc1cccc(NC(=O)n2ccc3cc(Cl)cc(C(=O)NC(C)c4ccc(N(C)CC)cc4)c32)c1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)Nc1cccc(CNC(=O)CC)c1|CCN(C)*,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)Nc3ccccc3)c12,0.2226116,0.2226,-9.3255100,-9.3255,0.0039299,560.0980,0.0000000,6.3482,0.9999996,95.4700,1.0000000,1.0000,1.0000000,5.0000,0.0532402,3.0000,0.6400650,9.0000,0.8720069,40.0000,0.0925717,509.4800,0.8870389,3.2100,0.0000000,0.6016,4.0938087,4.0938,1.0000000,1.0000,[],5
11.0203,9.9589,-9.9589,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(N)=O)c12)c1ccc(-c2ccccc2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(*)N|*c1ccccc1,O=C(NCc1ccc(-c2ccccc2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
12.9285,19.6739,3.2548,0.0458575,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCC(C#N)CC4)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|C1CC(C#N)CCN1*,O=C(NCc1ccc(N2CCCCC2)cc1)c1cccc2cc[nH]c12,0.5956065,0.5956,-8.7013900,-8.7014,0.9910002,448.9540,0.0000000,5.1858,1.0000000,78.1300,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9693466,4.0000,0.9693466,32.0000,0.8689610,400.7040,0.8895467,3.1880,1.0000000,0.1331,3.4749990,3.4750,1.0000000,1.0000,[],5
9.3309,9.2093,-9.2093,0.0000000,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCOCC4)cc3)c21,2,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|C1CN(*)CCO1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.6771,-0.0000000,-5.1661,0.0000000,425.9160,0.0000000,4.2824,0.0000000,63.5700,0.0000000,1.0000,0.0000000,5.0000,0.0000000,1.0000,0.0000000,4.0000,0.0000000,30.0000,0.0000000,376.3520,0.0000000,2.9318,0.0000000,0.2839,0.0000000,3.4476,0.0000000,1.0000,[],5
20.3769,22.6661,-21.7363,0.0018596,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(CCN4CCN(c5cccnc5)CC4)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|C1CN(CC*)CCN1c1cnccc1,O=C(NCc1ccc(CCN2CCN(c3cccnc3)CC2)cc1)c1cccc2cc[nH]c12,0.3559071,0.3559,-8.0890800,-8.0891,0.0589817,530.0720,0.0000000,5.2055,1.0000000,70.4700,1.0000000,1.0000,0.9999999,6.0000,0.9467598,1.0000,0.8490205,7.0000,0.9090909,38.0000,0.2522753,478.3120,0.8989345,3.1017,0.0000000,0.7157,3.1195362,3.1195,1.0000000,1.0000,[],5
9.3371,9.5203,2.6872,0.0244149,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C(C)C)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|CC(*)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.6408679,0.6409,-7.2599000,-7.2599,0.9999793,382.8910,0.0000000,5.5692,1.0000000,51.1000,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9693466,4.0000,0.9880297,27.0000,0.9793119,349.4880,0.9228812,2.8440,0.0046982,0.5233,4.0847254,4.0847,1.0000000,1.0000,[],5
11.9905,14.6840,7.4869,0.0443417,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(-c4ccnn4C)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|Cn1nccc1*,O=C(NCc1ccc(-c2ccn[nH]2)cc1)c1cccc2cc[nH]c12,0.5129084,0.5129,-8.9610100,-8.9610,0.9993150,420.9000,0.0000001,4.8463,1.0000000,68.9200,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9693466,4.0000,0.9789100,30.0000,0.9569263,369.2000,0.9022978,3.0691,1.0000000,0.1800,3.3561347,3.3561,1.0000000,1.0000,[],5
15.2484,20.1635,2.2434,0.0448139,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(-c4cc[nH]c4C#N)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|c1(C#N)[nH]ccc1*,O=C(NCc1ccc(-c2cc[nH]c2)cc1)c1cccc2cc[nH]c12,0.4591113,0.4591,-6.5639700,-6.5640,0.9982819,430.8950,0.0000000,5.3126,0.9999999,90.6800,1.0000000,1.0000,1.0000000,4.0000,0.5000000,2.0000,0.9693466,4.0000,0.9745624,31.0000,0.9495658,373.5120,0.8698801,3.3498,1.0000000,0.3461,3.7836738,3.7837,1.0000000,1.0000,[],5
30.6337,30.1515,-25.8653,0.0085726,CCn1c(-c2ccnn2C)nc2ccc(-c3ccc(C(C)NC(=O)c4cc(Cl)cc5ccn(C(C)=O)c45)cc3)cc21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(C)*|c1c2c(n(CC)c(-c3ccnn3C)n2)cc(*)c1,O=C(NCc1ccc(-c2ccc3nc(-c4ccn[nH]4)[nH]c3c2)cc1)c1cccc2cc[nH]c12,0.2387063,0.2387,-9.4892100,-9.4892,0.0024879,565.0770,0.0000000,6.8829,1.0000000,86.7400,1.0000000,1.0000,0.9999900,7.0000,0.9467598,1.0000,0.9090909,6.0000,0.8490205,41.0000,0.1446002,496.3200,0.8625196,3.4049,1.0000000,0.2398,3.7913320,3.7913,1.0000000,1.0000,[],5
13.6643,14.9199,-14.9199,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(N)=O)c12)c1ccc(N2CCCCC2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N)*|C1CCCN(*)C1,O=C(NCc1ccc(N2CCCCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
9.2315,10.2706,-10.2706,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(N)=O)c12)c1ccc(N2CCN(C)CC2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N)*|N1(*)CCN(C)CC1,O=C(NCc1ccc(N2CCNCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
13.8298,15.9474,-15.9474,0.0000000,CCOc1ccc(-c2ccc(C(C)NC(=O)c3cc(Cl)cc4ccn(C(N)=O)c34)cc2)cn1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N)*|c1cc(OCC)ncc1*,O=C(NCc1ccc(-c2cccnc2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
23.9581,29.0628,-29.0628,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)C(N)=O)c12)c1ccc(N2CCC(C#N)CC2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N)C(*)=O|C1C(C#N)CCN(*)C1,O=C(NCc1ccc(N2CCCCC2)cc1)c1cccc2cc[nH]c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
21.2542,26.2059,-17.8144,0.0167830,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N3CCCOCC3)c12)c1ccc(-c2ccncc2Cl)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N1CCOCCC1)*|c1(Cl)c(*)ccnc1,O=C(NCc1ccc(-c2ccncc2)cc1)c1cccc2ccn(C(=O)N3CCCOCC3)c12,0.3368969,0.3369,-7.8150000,-7.8150,0.0307988,537.4470,0.0000000,6.1915,1.0000000,76.4600,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9693466,4.0000,0.9237530,37.0000,0.4474654,455.4960,0.8813116,3.2586,1.0000000,0.2203,3.3053164,3.3053,1.0000000,1.0000,[],5
23.3159,30.6690,317.0793,0.6954967,Cc1n[nH]c(C)c1-c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)N4CCOCCC4C)c23)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(N1CCOCCC1C)*|c1(*)c(C)n[nH]c1C,O=C(NCc1ccc(-c2cn[nH]c2)cc1)c1cccc2ccn(C(=O)N3CCCOCC3)c12,0.3428681,0.3429,5.5006300,5.5006,0.0416049,534.0600,0.0000000,5.8715,0.9999998,92.2500,1.0000000,2.0000,1.0000000,5.0000,0.5000000,2.0000,0.9693466,4.0000,0.9090909,38.0000,0.2704051,475.8640,0.8057748,3.7642,1.0000000,0.2104,3.7404928,3.7405,1.0000000,1.0000,[],5
9.8661,11.6879,11.5061,0.0463880,CNC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N(C)C)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(NC)*|CN(*)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.6965936,0.6966,-8.3279600,-8.3280,0.9999097,398.8940,0.0000080,4.0392,1.0000000,66.3700,1.0000000,1.0000,1.0000000,4.0000,0.5000000,2.0000,0.9693466,4.0000,0.9855343,28.0000,0.9720600,357.5120,0.9081174,3.0102,1.0000000,0.0547,3.2280047,3.2280,1.0000000,1.0000,[],5
10.1274,13.8154,8.9395,0.0455098,CCNC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(N4CCOCC4)cc3)c21,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,O=C(NCC)*|C1N(*)CCOC1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2cc[nH]c12,0.6054635,0.6055,-8.3151200,-8.3151,0.9844576,454.9580,0.0000032,4.1999,1.0000000,75.6000,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.9467598,5.0000,0.9693466,32.0000,0.8544478,403.8800,0.9055910,3.0362,1.0000000,0.3365,3.3569837,3.3570,1.0000000,1.0000,[],5
28.3911,31.2734,-27.7287,0.0070895,COc1cc(CNC(=O)n2ccc3cc(Cl)cc(C(=O)NC(C)c4ccc(N5CCOCC5)cc4)c32)cccc1=O,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1(=O)cccc(CNC(*)=O)cc1OC|C1CN(*)CCO1,O=C(NCc1ccc(N2CCOCC2)cc1)c1cccc2ccn(C(=O)NCc3cccc(=O)cc3)c12,0.3302862,0.3303,-7.2351800,-7.2352,0.0009931,575.0650,0.0000001,4.7490,0.9999964,101.9000,1.0000000,1.0000,0.9999900,7.0000,0.5000000,2.0000,0.8490205,7.0000,0.8490205,41.0000,0.1129488,503.7040,0.8819498,3.2532,1.0000000,0.2602,3.6073883,3.6074,1.0000000,1.0000,[],5
10.7908,13.1134,-13.1134,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3ccccc3)c12)c1ccc(C(F)(F)F)cc1,2,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1(CNC(=O)*)ccccc1|FC(F)(F)*,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.0000000,0.3263,-0.0000000,-5.4173,0.0000000,499.9200,0.0000000,6.5624,0.0000000,63.1300,0.0000000,1.0000,0.0000000,3.0000,0.0000000,2.0000,0.0000000,5.0000,0.0000000,35.0000,0.0000000,414.0080,0.0000000,2.9486,0.0000000,0.8476,0.0000000,4.6650,0.0000000,1.0000,[],5
33.0988,38.6371,-38.6371,0.0000000,CCCNCCC1CCN(c2cc(C(=O)n3ccc4cc(Cl)cc(C(=O)NC(C)c5ccc(C(F)(F)F)cc5)c43)ccc2OCCCN)CC1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1(N2CCC(CCNCCC)CC2)c(OCCCN)ccc(C(=O)*)c1|*C(F)(F)F,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)c3cccc(N4CCCCC4)c3)c12,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,['[NH2]'],5
14.2173,20.5851,29.0822,0.0993345,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)NCc3ccccc3)c12)c1ccc(-c2cncnc2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1c(CNC(*)=O)cccc1|c1ncncc1*,O=C(NCc1ccc(-c2cncnc2)cc1)c1cccc2ccn(C(=O)NCc3ccccc3)c12,0.2935770,0.2936,4.2462700,4.2463,0.2848033,509.9970,0.0000000,6.0006,0.9999999,88.9100,1.0000000,1.0000,1.0000000,5.0000,0.5000000,2.0000,0.9090909,6.0000,0.9237530,37.0000,0.5619270,443.5120,0.9028847,3.0633,0.0000000,0.6668,3.6909165,3.6909,1.0000000,1.0000,[],5
29.1929,31.2088,-31.2088,0.0000000,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)OCc3ccccc3)c12)c1ccc(C(C#N)C(=O)c2ccc(F)cc2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1cccc(COC(*)=O)c1|c1(C(=O)C(C#N)*)ccc(F)cc1,O=C(Cc1ccc(CNC(=O)c2cccc3ccn(C(=O)OCc4ccccc4)c23)cc1)c1ccccc1,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,"['C(=[O,S])[O,S]']",5
12.9161,16.0927,-14.3145,0.0035563,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)Nc3ccccc3)c12)c1ccc(-c2ccccc2)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1cccc(NC(=O)*)c1|*c1ccccc1,O=C(NCc1ccc(-c2ccccc2)cc1)c1cccc2ccn(C(=O)Nc3ccccc3)c12,0.2655168,0.2655,-2.3763600,-2.3764,0.6348717,493.9940,0.0000000,7.5329,1.0000000,63.1300,1.0000000,1.0000,1.0000000,3.0000,0.5000000,2.0000,0.9467598,5.0000,0.9362164,36.0000,0.6590012,432.8320,0.9271541,2.7905,0.0000000,0.7700,4.4602575,4.4603,1.0000000,1.0000,[],5
22.9090,27.4741,-16.7161,0.0215161,CC(NC(=O)c1cc(Cl)cc2ccn(C(=O)N3CCc4nccnc4C3)c12)c1ccc(C(F)(F)F)cc1,1,n1([*])c2c(C(=O)NC(C)c3ccc([*])cc3)cc(Cl)cc2cc1,c1cnc2c(n1)CN(C(=O)*)CC2|*C(F)(F)F,O=C(NCc1ccccc1)c1cccc2ccn(C(=O)N3CCc4nccnc4C3)c12,0.3748243,0.3748,-0.0714100,-0.0714,0.0709084,527.9340,0.0000000,5.6209,1.0000000,80.1200,1.0000000,1.0000,1.0000000,5.0000,0.9467598,1.0000,0.9825279,3.0000,0.9237530,37.0000,0.6863663,429.5920,0.8538941,3.4665,1.0000000,0.2663,3.5107510,3.5108,1.0000000,1.0000,[],5
7.8585,10.0018,9.6657,0.0393350,CC(C)c1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)N(C)C)c23)cc1,1,CC(c1ccc([*])cc1)NC(=O)c1cc(Cl)cc2c1n([*])cc2,*C(C)C|CN(C)C(=O)*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.6210895,0.6211,-7.2939400,-7.2939,0.9997000,411.9330,0.0000000,5.4388,1.0000000,54.3400,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9693466,4.0000,0.9825279,29.0000,0.9429707,376.8960,0.9115168,2.9742,0.2241101,0.5054,3.8844502,3.8845,1.0000000,1.0000,[],6
7.2216,8.5186,3.6889,0.0244149,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C(C)C)cc3)c21,1,CC(c1ccc([*])cc1)NC(=O)c1cc(Cl)cc2c1n([*])cc2,*C(C)C|O=C(C)*,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.6408679,0.6409,-7.2599000,-7.2599,0.9999793,382.8910,0.0000000,5.5692,1.0000000,51.1000,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9693466,4.0000,0.9880297,27.0000,0.9793119,349.4880,0.9228812,2.8440,0.0046982,0.5233,4.0847254,4.0847,1.0000000,1.0000,[],6
6.0162,6.2771,-0.0794,0.0123953,CC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C)cc3)c21,1,CC(c1ccc([*])cc1)NC(=O)c1cc(Cl)cc2c1n([*])cc2,*C|*C(=O)C,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.7371775,0.7372,-8.4743900,-8.4744,0.9999985,354.8370,0.0000001,4.7542,1.0000000,51.1000,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9825279,3.0000,0.9918135,25.0000,0.9945430,314.3600,0.9289556,2.7671,0.0000238,0.5462,3.6959622,3.6960,1.0000000,1.0000,[],6
6.7233,7.1711,4.0418,0.0224257,Cc1ccc(C(C)NC(=O)c2cc(Cl)cc3ccn(C(=O)N(C)C)c23)cc1,1,CC(c1ccc([*])cc1)NC(=O)c1cc(Cl)cc2c1n([*])cc2,*C|*C(N(C)C)=O,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.7167794,0.7168,-10.0187800,-10.0188,0.9999774,383.8790,0.0000002,4.6238,1.0000000,54.3400,1.0000000,1.0000,1.0000000,3.0000,0.9467598,1.0000,0.9825279,3.0000,0.9880297,27.0000,0.9827062,344.7280,0.9179896,2.9021,0.0028587,0.5254,3.4758651,3.4759,1.0000000,1.0000,[],6
7.3319,9.8236,13.9842,0.0476156,CNC(=O)n1ccc2cc(Cl)cc(C(=O)NC(C)c3ccc(C)cc3)c21,1,CC(c1ccc([*])cc1)NC(=O)c1cc(Cl)cc2c1n([*])cc2,*C|*C(NC)=O,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0.7232790,0.7233,-10.0537200,-10.0537,0.9999938,369.8520,0.0000020,4.2816,1.0000000,63.1300,1.0000000,1.0000,1.0000000,3.0000,0.5000000,2.0000,0.9825279,3.0000,0.9900990,26.0000,0.9907874,328.1040,0.9191461,2.8886,0.9976672,0.4737,3.4851153,3.4851,1.0000000,1.0000,[],6
